table,_time,_value,dst,dstp,proto,src,srcp,url,_value_diff,anomaly,anomaly_diff
3,2021-12-13T03:00:00Z,252.0,94.234.170.115,noclog,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-340.0,0,0
166,2021-12-13T03:00:00Z,252.0,telenor.se,ripngd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
40,2021-12-13T03:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bpcd,http://demo.riotsecure.io:7888/metrics,24.0,0,0
77,2021-12-13T03:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,isns,http://demo.riotsecure.io:7888/metrics,40.0,0,0
173,2021-12-13T03:00:00Z,136.0,telenor.se,x11,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-180.0,0,0
128,2021-12-13T03:00:00Z,300.0,telenor.se,amqps,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,164.0,0,0
139,2021-12-13T03:00:00Z,252.0,telenor.se,eklogin,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-48.0,0,0
148,2021-12-13T03:00:00Z,252.0,telenor.se,icpv2,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
6,2021-12-13T03:00:00Z,252.0,94.234.170.115,rfe,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
123,2021-12-13T03:00:00Z,248.0,ownit.se,fido,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-4.0,0,0
87,2021-12-13T03:00:00Z,368.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,mtn,http://demo.riotsecure.io:7888/metrics,120.0,0,0
147,2021-12-13T03:00:00Z,252.0,telenor.se,hostmon,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-116.0,0,0
34,2021-12-13T03:00:00Z,228.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,amanda,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
39,2021-12-13T03:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bgpd,http://demo.riotsecure.io:7888/metrics,88.0,0,0
149,2021-12-13T03:00:00Z,252.0,telenor.se,iprop,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
85,2021-12-13T03:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,mmcc,http://demo.riotsecure.io:7888/metrics,24.0,0,0
172,2021-12-13T03:00:00Z,412.0,telenor.se,vopied,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,136.0,0,0
176,2021-12-13T03:00:00Z,552.0,telenor.se,xpilot,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,140.0,0,0
141,2021-12-13T03:00:00Z,252.0,telenor.se,ggz,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-300.0,0,0
162,2021-12-13T03:00:00Z,204.0,telenor.se,ospfapi,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-48.0,0,0
74,2021-12-13T03:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,iprop,http://demo.riotsecure.io:7888/metrics,72.0,0,0
125,2021-12-13T03:00:00Z,204.0,telenor.se,amanda,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-72.0,0,0
72,2021-12-13T03:00:00Z,404.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,iax,http://demo.riotsecure.io:7888/metrics,200.0,0,0
4,2021-12-13T03:00:00Z,40.0,94.234.170.115,nut,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-364.0,0,0
146,2021-12-13T03:00:00Z,252.0,telenor.se,hkp,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,212.0,0,0
165,2021-12-13T03:00:00Z,300.0,telenor.se,ripd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
163,2021-12-13T03:00:00Z,252.0,telenor.se,ospfd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-48.0,0,0
137,2021-12-13T03:00:00Z,300.0,telenor.se,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
152,2021-12-13T03:00:00Z,252.0,telenor.se,isns,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-48.0,0,0
67,2021-12-13T03:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,hkp,http://demo.riotsecure.io:7888/metrics,24.0,0,0
41,2021-12-13T03:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bpdbm,http://demo.riotsecure.io:7888/metrics,0.0,0,0
81,2021-12-13T03:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,knetd,http://demo.riotsecure.io:7888/metrics,0.0,0,0
119,2021-12-13T03:00:00Z,632.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,xpilot,http://demo.riotsecure.io:7888/metrics,356.0,0,0
79,2021-12-13T03:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,kamanda,http://demo.riotsecure.io:7888/metrics,-316.0,0,0
32,2021-12-13T03:00:00Z,252.0,94.234.170.98,ospfapi,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
151,2021-12-13T03:00:00Z,252.0,telenor.se,isisd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
37,2021-12-13T03:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,amqps,http://demo.riotsecure.io:7888/metrics,64.0,0,0
126,2021-12-13T03:00:00Z,252.0,telenor.se,amandaidx,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
92,2021-12-13T03:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,nfs,http://demo.riotsecure.io:7888/metrics,64.0,0,0
158,2021-12-13T03:00:00Z,300.0,telenor.se,nfs,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-16.0,0,0
66,2021-12-13T03:00:00Z,48.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,gsigatekeeper,http://demo.riotsecure.io:7888/metrics,-252.0,0,0
129,2021-12-13T03:00:00Z,300.0,telenor.se,asp,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,252.0,0,0
145,2021-12-13T03:00:00Z,48.0,telenor.se,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-252.0,0,0
136,2021-12-13T03:00:00Z,48.0,telenor.se,dcap,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
91,2021-12-13T03:00:00Z,552.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,nbd,http://demo.riotsecure.io:7888/metrics,504.0,0,0
82,2021-12-13T03:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.115,mdns,http://demo.riotsecure.io:7888/metrics,-236.0,0,0
78,2021-12-13T03:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,isns,http://demo.riotsecure.io:7888/metrics,0.0,0,0
5,2021-12-13T03:00:00Z,252.0,94.234.170.115,postgresql,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
54,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,eklogin,http://demo.riotsecure.io:7888/metrics,24.0,0,0
74,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,iprop,http://demo.riotsecure.io:7888/metrics,0.0,0,0
49,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,dict,http://demo.riotsecure.io:7888/metrics,40.0,0,0
6,2021-12-13T04:00:00Z,252.0,94.234.170.115,rfe,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
141,2021-12-13T04:00:00Z,252.0,telenor.se,ggz,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
145,2021-12-13T04:00:00Z,48.0,telenor.se,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-204.0,0,0
27,2021-12-13T04:00:00Z,348.0,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,300.0,0,0
176,2021-12-13T04:00:00Z,552.0,telenor.se,xpilot,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,204.0,0,0
115,2021-12-13T04:00:00Z,528.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,vopied,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
163,2021-12-13T04:00:00Z,252.0,telenor.se,ospfd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-276.0,0,0
132,2021-12-13T04:00:00Z,252.0,telenor.se,bpdbm,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
73,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,icpv2,http://demo.riotsecure.io:7888/metrics,24.0,0,0
133,2021-12-13T04:00:00Z,300.0,telenor.se,bprd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,24.0,0,0
79,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,kamanda,http://demo.riotsecure.io:7888/metrics,16.0,0,0
37,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,amqps,http://demo.riotsecure.io:7888/metrics,0.0,0,0
81,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,knetd,http://demo.riotsecure.io:7888/metrics,-40.0,0,0
24,2021-12-13T04:00:00Z,252.0,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
85,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,mmcc,http://demo.riotsecure.io:7888/metrics,24.0,0,0
147,2021-12-13T04:00:00Z,252.0,telenor.se,hostmon,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
44,2021-12-13T04:00:00Z,408.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.115,cfengine,http://demo.riotsecure.io:7888/metrics,156.0,0,0
156,2021-12-13T04:00:00Z,552.0,telenor.se,munin,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,144.0,0,0
166,2021-12-13T04:00:00Z,252.0,telenor.se,ripngd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-300.0,0,0
82,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.115,mdns,http://demo.riotsecure.io:7888/metrics,64.0,0,0
36,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,amqp,http://demo.riotsecure.io:7888/metrics,-40.0,0,0
50,2021-12-13T04:00:00Z,356.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,dict,http://demo.riotsecure.io:7888/metrics,80.0,0,0
125,2021-12-13T04:00:00Z,204.0,telenor.se,amanda,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-152.0,0,0
146,2021-12-13T04:00:00Z,252.0,telenor.se,hkp,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
105,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,ripd,http://demo.riotsecure.io:7888/metrics,64.0,0,0
143,2021-12-13T04:00:00Z,48.0,telenor.se,gris,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-268.0,0,0
78,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,isns,http://demo.riotsecure.io:7888/metrics,268.0,0,0
28,2021-12-13T04:00:00Z,300.0,94.234.170.98,isns,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-16.0,0,0
159,2021-12-13T04:00:00Z,252.0,telenor.se,ninstall,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-48.0,0,0
165,2021-12-13T04:00:00Z,300.0,telenor.se,ripd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
103,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.115,rfe,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
77,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,isns,http://demo.riotsecure.io:7888/metrics,40.0,0,0
51,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,distcc,http://demo.riotsecure.io:7888/metrics,0.0,0,0
30,2021-12-13T04:00:00Z,252.0,94.234.170.98,mmcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
114,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,venus,http://demo.riotsecure.io:7888/metrics,24.0,0,0
142,2021-12-13T04:00:00Z,88.0,telenor.se,gnunet,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-188.0,0,0
1,2021-12-13T04:00:00Z,252.0,94.234.170.115,hostmon,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,164.0,0,0
5,2021-12-13T04:00:00Z,252.0,94.234.170.115,postgresql,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
48,2021-12-13T04:00:00Z,48.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,dcap,http://demo.riotsecure.io:7888/metrics,-204.0,0,0
106,2021-12-13T04:00:00Z,368.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,ripngd,http://demo.riotsecure.io:7888/metrics,320.0,0,0
101,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.115,postgresql,http://demo.riotsecure.io:7888/metrics,-92.0,0,0
38,2021-12-13T04:00:00Z,356.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,asp,http://demo.riotsecure.io:7888/metrics,80.0,0,0
76,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,isisd,http://demo.riotsecure.io:7888/metrics,-80.0,0,0
126,2021-12-13T04:00:00Z,252.0,telenor.se,amandaidx,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
84,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,mdns,http://demo.riotsecure.io:7888/metrics,24.0,0,0
157,2021-12-13T04:00:00Z,504.0,telenor.se,nbd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,228.0,0,0
52,2021-12-13T04:00:00Z,356.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,distcc,http://demo.riotsecure.io:7888/metrics,-148.0,0,0
4,2021-12-13T04:00:00Z,40.0,94.234.170.115,nut,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-316.0,0,0
171,2021-12-13T04:00:00Z,252.0,telenor.se,venus,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,212.0,0,0
25,2021-12-13T04:00:00Z,252.0,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
100,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,ospfd,http://demo.riotsecure.io:7888/metrics,24.0,0,0
127,2021-12-13T04:00:00Z,252.0,telenor.se,amqp,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
158,2021-12-13T04:00:00Z,300.0,telenor.se,nfs,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
39,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bgpd,http://demo.riotsecure.io:7888/metrics,16.0,0,0
154,2021-12-13T04:00:00Z,252.0,telenor.se,mdns,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
129,2021-12-13T04:00:00Z,300.0,telenor.se,asp,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
69,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,hostmon,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
97,2021-12-13T04:00:00Z,328.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,ospf6d,http://demo.riotsecure.io:7888/metrics,52.0,0,0
3,2021-12-13T04:00:00Z,252.0,94.234.170.115,noclog,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-76.0,0,0
161,2021-12-13T04:00:00Z,252.0,telenor.se,ospf6d,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
172,2021-12-13T04:00:00Z,412.0,telenor.se,vopied,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,160.0,0,0
63,2021-12-13T04:00:00Z,48.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,gris,http://demo.riotsecure.io:7888/metrics,-364.0,0,0
138,2021-12-13T04:00:00Z,300.0,telenor.se,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,252.0,0,0
29,2021-12-13T04:00:00Z,252.0,94.234.170.98,knetd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-48.0,0,0
59,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,ggz,http://demo.riotsecure.io:7888/metrics,24.0,0,0
86,2021-12-13T04:00:00Z,356.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,mon,http://demo.riotsecure.io:7888/metrics,80.0,0,0
160,2021-12-13T04:00:00Z,252.0,telenor.se,nut,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-104.0,0,0
137,2021-12-13T04:00:00Z,300.0,telenor.se,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
68,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.115,hostmon,http://demo.riotsecure.io:7888/metrics,-24.0,0,0
119,2021-12-13T04:00:00Z,632.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,xpilot,http://demo.riotsecure.io:7888/metrics,356.0,0,0
26,2021-12-13T04:00:00Z,300.0,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-332.0,0,0
92,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,nfs,http://demo.riotsecure.io:7888/metrics,16.0,0,0
95,2021-12-13T04:00:00Z,132.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.115,nut,http://demo.riotsecure.io:7888/metrics,-184.0,0,0
61,2021-12-13T04:00:00Z,196.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,gnunet,http://demo.riotsecure.io:7888/metrics,64.0,0,0
117,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,xinetd,http://demo.riotsecure.io:7888/metrics,120.0,0,0
174,2021-12-13T04:00:00Z,300.0,telenor.se,xinetd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-16.0,0,0
91,2021-12-13T04:00:00Z,552.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,nbd,http://demo.riotsecure.io:7888/metrics,252.0,0,0
116,2021-12-13T04:00:00Z,236.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,x11,http://demo.riotsecure.io:7888/metrics,-316.0,0,0
153,2021-12-13T04:00:00Z,252.0,telenor.se,kamanda,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,16.0,0,0
40,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bpcd,http://demo.riotsecure.io:7888/metrics,24.0,0,0
35,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,amandaidx,http://demo.riotsecure.io:7888/metrics,40.0,0,0
23,2021-12-13T04:00:00Z,252.0,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
42,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bprd,http://demo.riotsecure.io:7888/metrics,64.0,0,0
90,2021-12-13T04:00:00Z,592.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,munin,http://demo.riotsecure.io:7888/metrics,276.0,0,0
96,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,nut,http://demo.riotsecure.io:7888/metrics,-316.0,0,0
67,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,hkp,http://demo.riotsecure.io:7888/metrics,0.0,0,0
128,2021-12-13T04:00:00Z,300.0,telenor.se,amqps,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,24.0,0,0
151,2021-12-13T04:00:00Z,252.0,telenor.se,isisd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-48.0,0,0
139,2021-12-13T04:00:00Z,252.0,telenor.se,eklogin,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
57,2021-12-13T04:00:00Z,440.0,demo.riotlocal,iotserver-exchange,tcp,ownit.se,fido,http://demo.riotsecure.io:7888/metrics,188.0,0,0
136,2021-12-13T04:00:00Z,48.0,telenor.se,dcap,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-392.0,0,0
65,2021-12-13T04:00:00Z,368.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,gsigatekeeper,http://demo.riotsecure.io:7888/metrics,320.0,0,0
149,2021-12-13T04:00:00Z,252.0,telenor.se,iprop,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-116.0,0,0
31,2021-12-13T04:00:00Z,252.0,94.234.170.98,mtn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
130,2021-12-13T04:00:00Z,300.0,telenor.se,bgpd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
152,2021-12-13T04:00:00Z,252.0,telenor.se,isns,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-48.0,0,0
2,2021-12-13T04:00:00Z,252.0,94.234.170.115,mdns,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
123,2021-12-13T04:00:00Z,248.0,ownit.se,fido,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-4.0,0,0
99,2021-12-13T04:00:00Z,228.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,ospfapi,http://demo.riotsecure.io:7888/metrics,-20.0,0,0
93,2021-12-13T04:00:00Z,328.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,ninstall,http://demo.riotsecure.io:7888/metrics,100.0,0,0
131,2021-12-13T04:00:00Z,252.0,telenor.se,bpcd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-76.0,0,0
55,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,fax,http://demo.riotsecure.io:7888/metrics,64.0,0,0
148,2021-12-13T04:00:00Z,252.0,telenor.se,icpv2,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-64.0,0,0
87,2021-12-13T04:00:00Z,368.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,mtn,http://demo.riotsecure.io:7888/metrics,116.0,0,0
34,2021-12-13T04:00:00Z,228.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,amanda,http://demo.riotsecure.io:7888/metrics,-140.0,0,0
32,2021-12-13T04:00:00Z,252.0,94.234.170.98,ospfapi,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,24.0,0,0
43,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,canna,http://demo.riotsecure.io:7888/metrics,24.0,0,0
98,2021-12-13T04:00:00Z,316.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,ospfapi,http://demo.riotsecure.io:7888/metrics,40.0,0,0
155,2021-12-13T04:00:00Z,300.0,telenor.se,mon,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-16.0,0,0
162,2021-12-13T04:00:00Z,204.0,telenor.se,ospfapi,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-96.0,0,0
134,2021-12-13T04:00:00Z,252.0,telenor.se,canna,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,48.0,0,0
173,2021-12-13T04:00:00Z,136.0,telenor.se,x11,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-116.0,0,0
72,2021-12-13T04:00:00Z,404.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,iax,http://demo.riotsecure.io:7888/metrics,268.0,0,0
41,2021-12-13T04:00:00Z,276.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bpdbm,http://demo.riotsecure.io:7888/metrics,-128.0,0,0
